id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
849266771049685255,Condo in Florence · ★5.0 · 3 bedrooms · 3 beds · 2 baths,505835300,Gabriele,,Campo di Marte,43.767946942682734,11.30646882951151,Entire home/apt,198,3,5,2023-05-26,2.05,1,166,5,
849759567456361835,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 private bath,489228376,Paolo,,Centro Storico,43.7828955,11.2425053,Private room,166,1,0,,,3,127,0,
849767565955674134,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 private bath,489228376,Paolo,,Centro Storico,43.7828955,11.2425053,Private room,149,1,1,2023-04-08,0.39,3,167,1,
849826981689563983,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,460653343,Mary,,Centro Storico,43.77613135884231,11.2506433539673,Entire home/apt,7254,1,0,,,8,205,0,
849862034991812804,Condo in Florence · ★New · 2 bedrooms · 3 beds · 2.5 baths,19503002,Tommaso,,Centro Storico,43.7643127,11.2630244,Entire home/apt,545,2,0,,,1,365,0,048017LTN9164
849891899509566302,Rental unit in Florence · ★4.83 · 1 bedroom · 1 bed · 2 baths,407264422,Stefano,,Centro Storico,43.77865672945841,11.26436684224696,Entire home/apt,253,2,6,2023-06-15,3.83,12,260,6,
849952099575004911,Rental unit in Florence · ★4.73 · 2 bedrooms · 2 beds · 1 bath,505959249,Andrea,,Centro Storico,43.7715500139742,11.26618365143237,Entire home/apt,96,1,15,2023-06-17,5.23,1,258,15,
850021389145992915,Rental unit in Florence · ★5.0 · 2 bedrooms · 3 beds · 1 bath,450893088,Serena,,Campo di Marte,43.76756,11.2831,Entire home/apt,275,1,15,2023-06-19,5.06,3,226,15,
850421441787820610,Rental unit in Florence · ★New · 2 bedrooms · 3 beds · 1 bath,134432526,Leslie Gaelle,,Centro Storico,43.78331226659152,11.23961438510068,Entire home/apt,84,2,0,,,1,5,0,
850439822130533700,Rental unit in Florence · ★4.75 · 2 bedrooms · 4 beds · 2 baths,111232387,Filippo,,Centro Storico,43.7786225,11.2521711,Entire home/apt,137,2,8,2023-06-19,4.21,5,243,8,
850461952752729829,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,492243000,Nimoe,,Campo di Marte,43.7665499,11.3118594,Entire home/apt,108,2,5,2023-06-19,1.85,11,354,5,
850533412680261310,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,410281375,Maria Luisa,,Rifredi,43.789932631026154,11.25430192798376,Private room,81,2,14,2023-06-11,5.00,1,293,14,
850538047459374562,Home in Florence · 1 bedroom · 2 beds · 1.5 baths,101264939,Mattia,,Isolotto Legnaia,43.76883979999999,11.2383546,Entire home/apt,248,1,2,2023-04-30,1.02,28,331,2,
850561903038620099,Rental unit in Florence · 2 bedrooms · 4 beds · 2 baths,492243000,Nimoe,,Centro Storico,43.768884,11.2657284,Entire home/apt,173,3,2,2023-06-15,2,11,284,2,
850588364259917971,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,492243000,Nimoe,,Centro Storico,43.7732363,11.2425274,Entire home/apt,152,3,2,2023-05-17,0.72,11,335,2,
850609799161382214,Home in Florence · ★4.55 · 3 bedrooms · 5 beds · 1 bath,482754207,Aurora-Alessandra,,Campo di Marte,43.8232604,11.2840858,Entire home/apt,80,2,11,2023-06-12,4.46,3,330,11,
850659641236565908,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,3170412,Luca,,Centro Storico,43.77397683743221,11.256425825131235,Entire home/apt,144,2,13,2023-06-04,4.38,21,268,13,
850665311225355660,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,506089111,Paola,,Rifredi,43.80001725391966,11.243356094808982,Entire home/apt,78,2,8,2023-06-16,3.81,1,147,8,
850668446148565967,Home in Florence · 1 bedroom · 1 bed · 1 bath,192094069,Lorenzo,,Centro Storico,43.768202248132866,11.249769003041079,Entire home/apt,150,2,0,,,1,255,0,048017LTN8537
850668822093675029,Condo in Florence · ★4.71 · 2 bedrooms · 4 beds · 2 baths,51232699,Francesca,,Centro Storico,43.77161188509937,11.260323837666581,Entire home/apt,240,2,7,2023-06-06,4.04,1,24,7,
850692984123143076,Rental unit in Florence · ★5.0 · 1 bedroom · 4 beds · 1 bath,174345957,Rosalba,,Rifredi,43.7877088,11.2374711,Entire home/apt,120,3,12,2023-06-14,4.80,1,154,12,
850760540623570138,Rental unit in Florence · 2 bedrooms · 4 beds · 1 bath,492243000,Nimoe,,Centro Storico,43.7626605,11.2715828,Entire home/apt,187,3,2,2023-05-30,1.71,11,225,2,
851117504717635406,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,3170412,Luca,,Centro Storico,43.7713293,11.2478827,Entire home/apt,160,2,1,2023-06-05,1,21,245,1,
851205514975733858,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,504738639,Dieffe Properties,,Centro Storico,43.7667556,11.2500435,Entire home/apt,190,1,7,2023-06-18,2.80,1,356,7,048017LTN8487
851230895528265563,Rental unit in Florence · ★4.75 · 1 bedroom · 2 beds · 1 bath,63709048,Marco,,Centro Storico,43.76975,11.25909,Entire home/apt,243,1,8,2023-06-06,3.20,28,341,8,
851270486676560631,Rental unit in Florence · ★5.0 · 2 bedrooms · 3 beds · 2 baths,50045587,Media,,Centro Storico,43.771435110614505,11.265300318385298,Entire home/apt,250,2,4,2023-05-28,2.79,1,169,4,
851274437868452198,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,89277071,Lorenzo,,Centro Storico,43.76662899999999,11.2489771,Entire home/apt,217,1,2,2023-05-31,0.68,14,56,2,
851280648591788704,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,89277071,Lorenzo,,Centro Storico,43.7744826,11.2469687,Entire home/apt,264,1,2,2023-06-13,1.33,14,58,2,
851326980655925327,Rental unit in Florence · ★4.75 · 1 bedroom · 1 bed · 1 bath,77205588,Gabriele,,Rifredi,43.7892161,11.2286285,Entire home/apt,130,3,8,2023-06-04,3.29,2,80,8,048017ltn8688
851337833090230919,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,63709048,Marco,,Centro Storico,43.77355796364296,11.250717424905204,Entire home/apt,313,1,0,,,28,302,0,
851337836613184544,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,63709048,Marco,,Centro Storico,43.7730185,11.2515386,Entire home/apt,303,1,1,2023-05-02,0.58,28,313,1,
851342411511098428,Rental unit in Florence · ★4.67 · 1 bedroom · 3 beds · 1 private bath,16185279,Leonardo,,Centro Storico,43.7711846,11.2561423,Private room,175,2,18,2023-06-15,6.07,26,92,18,
851350524730285919,Bed and breakfast in Florence · 1 bedroom · 3 beds · 1 private bath,452968112,Istay,,Centro Storico,43.78104198234612,11.244294218309447,Private room,216,1,1,2023-05-24,1,5,60,1,
851357625323342712,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,170194750,Filippo,,Centro Storico,43.77655949322603,11.26507173862306,Private room,79,2,15,2023-06-13,7.03,3,115,15,
851369103434130824,Rental unit in Florence · ★5.0 · 1 bedroom · 3 beds · 1 bath,54502677,Caterina,,Centro Storico,43.7731043767636,11.263997037707734,Entire home/apt,86,3,11,2023-06-13,3.98,1,262,11,
851370261389855510,Rental unit in Florence · ★4.54 · 1 bedroom · 2 beds · 1 private bath,16185279,Leonardo,,Centro Storico,43.7711846,11.2561423,Private room,161,2,13,2023-06-04,4.76,26,89,13,
851372798659111457,Rental unit in Florence · 1 bedroom · 3 beds · 1 bath,492243000,Nimoe,,Centro Storico,43.7650675,11.2573426,Entire home/apt,161,3,0,,,11,33,0,
851374193480582230,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 private bath,452968112,Istay,,Centro Storico,43.783197293043486,11.243958299693253,Private room,166,1,0,,,5,52,0,
851392502116512586,Rental unit in Florence · ★4.55 · 3 bedrooms · 3 beds · 2 baths,5700221,Federico,,Centro Storico,43.77064,11.25098,Entire home/apt,420,2,11,2023-06-12,4.18,45,190,11,
851406378357728797,Rental unit in Florence · ★4.71 · 1 bedroom · 1 bed · 1 private bath,16185279,Leonardo,,Centro Storico,43.7711846,11.2561423,Private room,148,2,14,2023-06-19,4.77,26,83,14,
851417462455629979,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,506269448,The Magnificent,,Centro Storico,43.77635,11.25865,Private room,401,1,0,,,3,268,0,048017LTI7899
851419103812623927,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 private bath,452968112,Istay,,Centro Storico,43.781320186919565,11.244497501643227,Private room,165,1,2,2023-05-30,0.94,5,54,2,
851434810897704278,Rental unit in Florence · ★New · 1 bedroom · 1 bed · 1 private bath,165098978,Musa,,Centro Storico,43.782916138577434,11.242066025733948,Private room,88,2,0,,,3,60,0,
851449318725515694,Rental unit in Florence · ★4.91 · 2 bedrooms · 2 beds · 1 bath,16185279,Leonardo,,Centro Storico,43.778906038263855,11.238826580426027,Entire home/apt,157,3,11,2023-06-05,4.12,26,73,11,
851495892040615649,Vacation home in Florence · ★4.92 · 3 bedrooms · 3 beds · 2 baths,105622442,Anna,,Centro Storico,43.766334153902456,11.246125708995407,Entire home/apt,145,2,13,2023-06-11,5.42,1,294,13,
851883732865344015,Rental unit in Florence · ★New · 1 bedroom · 1 bed · 1 bath,141531383,Novasol,,Rifredi,43.784315847213,11.255676239561,Entire home/apt,441,1,1,2023-06-16,1,1,181,1,
851899898091851319,Rental unit in Florence · 3 bedrooms · 9 beds · 2 baths,152791899,Federico,,Campo di Marte,43.778517861728474,11.271800371594834,Entire home/apt,500,3,0,,,16,174,0,
851912177930897764,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 private bath,452968112,Istay,,Centro Storico,43.78105707531507,11.2444046319819,Private room,175,1,2,2023-06-17,1.54,5,61,2,
851915978141998808,Rental unit in Florence · ★4.89 · 1 bedroom · 1 bed · 1 bath,506378172,Marco,,Campo di Marte,43.7834754,11.2611913,Entire home/apt,140,3,9,2023-06-16,3.60,1,17,9,
851921220165997283,Serviced apartment in Florence · 3 bedrooms · 4 beds · 2 baths,430766344,Manuel Osvaldo,,Centro Storico,43.76807617283014,11.258879755637327,Entire home/apt,956,2,1,2023-04-04,0.37,9,352,1,
851929736893704958,Rental unit in Florence · ★4.78 · 1 bedroom · 1 bed · 1 bath,170605133,Giacomo,,Centro Storico,43.76927209999999,11.2631581,Entire home/apt,115,1,9,2023-06-16,3.03,1,326,9,
851979453218307384,Rental unit in Florence · ★4.67 · 2 bedrooms · 2 beds · 2 baths,38777494,Irene,,Centro Storico,43.768943259631484,11.265570385996602,Entire home/apt,386,1,6,2023-06-15,3.33,44,274,6,
852003831021551601,Rental unit in Florence · 1 bedroom · 1 bed · 1.5 baths,81825683,Lorenzo,,Isolotto Legnaia,43.77013773344694,11.21795129030943,Entire home/apt,650,15,2,2023-06-19,0.80,2,1,2,
852021416213980598,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.773248079163686,11.247588431439139,Entire home/apt,108,2,5,2023-06-01,1.88,209,257,5,
852057375176066311,Bed and breakfast in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1724292,Mauro,,Campo di Marte,43.783747016269174,11.267030678031341,Private room,65,2,19,2023-06-17,6.40,1,273,19,
852069248474063039,Rental unit in Florence · 1 bedroom · 3 beds · 1 bath,233483862,Cinzia Chiaramonti,,Isolotto Legnaia,43.7714985,11.2249233,Entire home/apt,120,3,1,2023-06-15,1,14,271,1,
852122692217702869,Condo in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,22518102,Valeria,,Centro Storico,43.773884,11.247838,Entire home/apt,240,2,5,2023-06-17,5,1,347,5,
852573101777595134,Rental unit in Florence · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,506524570,Luca,,Centro Storico,43.7678901,11.2511244,Entire home/apt,750,2,6,2023-06-15,5.00,1,94,6,
852630066731444864,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 bath,38777494,Irene,,Centro Storico,43.76882394353455,11.263531122436707,Entire home/apt,342,1,3,2023-06-07,1.76,44,282,3,
852632051778363442,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,76510515,Elios,,Centro Storico,43.77866373951359,11.254942305386066,Entire home/apt,163,1,9,2023-06-21,5.09,3,173,9,
852637498802217586,Rental unit in Florence · ★4.83 · 1 bedroom · 2 beds · 1.5 baths,74146587,Roberta,,Centro Storico,43.7703856,11.2562464767,Entire home/apt,160,2,12,2023-06-18,4.39,1,318,12,
852646784946308785,Rental unit in Florence · ★4.71 · 1 bedroom · 4 beds · 1 bath,506533442,Paolo,,Centro Storico,43.77753019564128,11.253656467106829,Entire home/apt,170,3,7,2023-06-15,3.62,1,177,7,
852654975396388311,Rental unit in Florence · ★4.93 · 2 bedrooms · 3 beds · 2 baths,46826118,Andrea,,Centro Storico,43.76294122580272,11.245261130187375,Entire home/apt,185,2,15,2023-06-20,5.56,1,290,15,048017LTN9052
852670521458672610,Rental unit in Florence · ★4.67 · 2 bedrooms · 2 beds · 1 bath,495871436,Riccardo,,Centro Storico,43.77667827766891,11.240999406082146,Entire home/apt,419,2,12,2023-06-07,4.50,10,324,12,
852720387004700969,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,17730978,Dolcevita Holiday,,Centro Storico,43.7765178,11.2579321,Entire home/apt,400,1,3,2023-05-14,1.38,12,170,3,048017LTN8560
852728978982783220,Rental unit in Florence · ★5.0 · 2 bedrooms · 3 beds · 1 bath,12116818,Blerina,,Centro Storico,43.770234335214596,11.255484782159328,Entire home/apt,570,2,5,2023-05-13,1.95,8,172,5,
852765629965516318,Rental unit in Florence · ★5.0 · 5 bedrooms · 6 beds · 4 baths,26894194,Mamo,,Campo di Marte,43.78357568931805,11.265579205626228,Entire home/apt,542,1,3,2023-05-27,1.34,129,285,3,
852769481956591459,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 2 baths,89277071,Lorenzo,,Centro Storico,43.7661156,11.2487705,Entire home/apt,271,1,5,2023-06-07,2.21,14,117,5,
852797082939817160,Rental unit in Florence · ★4.83 · 3 bedrooms · 3 beds · 2 baths,5437242,Serena,,Centro Storico,43.7686568,11.257943,Entire home/apt,298,3,6,2023-06-14,3.10,1,100,6,
852799789067295714,Rental unit in Florence · ★4.20 · 1 bedroom · 1 bed · 1 bath,26894194,Mamo,,Centro Storico,43.77014850593742,11.26251891051087,Entire home/apt,123,1,15,2023-06-18,5.36,129,312,15,
852806141039082038,Condo in Florence · ★4.60 · 1 bedroom · 2 beds · 1 bath,24321628,Barbara,,Centro Storico,43.7749762,11.2459256,Entire home/apt,255,3,5,2023-05-31,2.83,18,165,5,048017LTN8603
852816074348704021,Rental unit in Florence · ★4.75 · 2 bedrooms · 2 beds · 1 bath,26894194,Mamo,,Centro Storico,43.777740262938806,11.240483476274168,Entire home/apt,261,1,12,2023-06-08,4.04,129,227,12,
852826131759713451,Bed and breakfast in Florence · ★4.0 · 1 bedroom · 2 beds · 1 private bath,452968112,Istay,,Centro Storico,43.78294678237219,11.243984567300496,Private room,221,1,3,2023-06-04,3,5,50,3,
852860046579034195,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,448557357,Kevin,,Campo di Marte,43.77094117532787,11.282397802652506,Private room,78,1,12,2023-06-18,4.74,2,344,12,
852898670753174385,Rental unit in Florence · ★4.83 · 2 bedrooms · 3 beds · 2 baths,455435773,Nadia Maria,,Centro Storico,43.770611006366465,11.25600673070029,Entire home/apt,141,3,6,2023-06-11,3.05,1,133,6,
852949672416535193,Rental unit in Florence · ★4.86 · 1 bedroom · 1 bed · 1 bath,12533789,Eo,,Centro Storico,43.770411226764345,11.268916500117585,Entire home/apt,130,2,14,2023-06-10,5.68,16,132,14,
853321990167501867,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,96122546,Welcome To Our Holiday Homes,,Isolotto Legnaia,43.78016,11.2089235,Entire home/apt,93,2,1,2023-04-10,0.41,97,329,1,
853324538816517480,Rental unit in Florence · ★4.87 · 2 bedrooms · 3 beds · 1 bath,26894194,Mamo,,Centro Storico,43.78056851296784,11.244050777097707,Entire home/apt,216,1,15,2023-06-12,5.06,129,273,15,
853336619962262060,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,505721923,Elva,,Centro Storico,43.775570733294416,11.263124081411258,Entire home/apt,165,3,1,2023-04-09,0.40,2,184,1,
853337099495188750,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,506680956,Lorenzo,,Centro Storico,43.77398546754819,11.24591498465577,Entire home/apt,117,2,4,2023-05-26,2.00,1,211,4,
853340239298552742,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,506682007,Daniela,,Isolotto Legnaia,43.77422818795429,11.219131615344219,Entire home/apt,150,2,16,2023-06-19,6.32,1,244,16,
853398824124553678,Home in Florence · ★4.27 · 1 bedroom · 1 bed · 1 shared bath,499870328,Residenza,,Rifredi,43.794717971182195,11.233157403767109,Private room,52,2,11,2023-06-13,4.46,3,338,11,
853401051612816519,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,506691555,Davide,,Campo di Marte,43.772067243864456,11.280688580426034,Entire home/apt,121,3,8,2023-06-20,3.20,1,307,8,
853417220145868094,Rental unit in Florence · ★4.35 · 1 bedroom · 2 beds · 1 bath,24038271,Daniel,,Centro Storico,43.777322051304395,11.244221537983712,Entire home/apt,50,1,20,2023-06-14,8.33,1,146,20,
853421884287824096,Home in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,269729888,Enrico,,Gavinana Galluzzo,43.750600899583056,11.234075253967273,Entire home/apt,160,3,5,2023-06-03,2.78,1,322,5,
853479771327842353,Rental unit in Florence · ★4.0 · 1 bedroom · 2 beds · 1 bath,38777494,Irene,,Centro Storico,43.7673441,11.2496584,Entire home/apt,137,1,8,2023-06-16,3.12,44,296,8,
853494275343294656,Rental unit in Florence · ★4.10 · 2 bedrooms · 2 beds · 1 bath,179090005,Fed,,Centro Storico,43.7773027,11.2584679,Entire home/apt,85,2,10,2023-06-04,4.17,1,8,10,
853506454700014941,Rental unit in Florence · ★4.56 · 1 bedroom · 2 beds · 1 bath,505332256,Corso,,Centro Storico,43.7744053,11.2469329,Entire home/apt,193,2,9,2023-05-25,3.65,2,232,9,
853531608500082330,Home in Florence · ★4.14 · 3 bedrooms · 4 beds · 2 baths,298346656,Giovanni,,Centro Storico,43.77235193928297,11.24922355199304,Entire home/apt,250,1,7,2023-05-21,2.56,9,70,7,
853592661307093543,Rental unit in Florence · 1 bedroom · 2 beds · 1.5 shared baths,181271636,Elisa,,Centro Storico,43.77456067545696,11.262900419533253,Private room,25,31,0,,,1,254,0,
853632162728981479,Rental unit in Florence · ★4.80 · 2 bedrooms · 2 beds · 2 baths,2297904,Tommaso,,Centro Storico,43.76811826442646,11.245479196756827,Entire home/apt,208,1,10,2023-06-07,4.11,8,326,10,
853639861800424840,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,457883982,Tommaso,,Gavinana Galluzzo,43.7497751,11.2354879,Entire home/apt,200,1,6,2023-05-09,2.34,2,71,6,048017LTN8561
854145004455774779,Rental unit in Florence · ★4.33 · 2 bedrooms · 3 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.77367169176314,11.248387148320337,Entire home/apt,216,2,9,2023-05-29,3.38,209,172,9,
854195594716978079,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,234114376,Benedetta,,Centro Storico,43.7775365,11.2586629,Entire home/apt,173,3,12,2023-06-20,4.80,1,307,12,048017LTN8518
854213615662044897,Rental unit in Florence · 3 bedrooms · 5 beds · 2 baths,1645859,David,,Centro Storico,43.7690707,11.2621434,Entire home/apt,219,1,0,,,28,5,0,
854263856199098072,Rental unit in Florence · ★4.89 · 3 bedrooms · 5 beds · 2 baths,29204555,Roberta,,Centro Storico,43.77373096949976,11.262265087016234,Entire home/apt,323,2,9,2023-05-14,3.46,9,125,9,
854285701190835196,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,506863795,Chiara,,Centro Storico,43.7827693,11.2345692,Entire home/apt,113,2,17,2023-06-19,6.30,1,204,17,048017LTN8586
854323430680340784,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,496922659,Bookiply,,Campo di Marte,43.7862989,11.2658663,Entire home/apt,108,1,0,,,4,364,0,
